%Meteorological observations taken at Ben Nevis Summit Observatory (1883-1904),,,,,
"%Latitude: 56.80N, Longitude: 5.00W, Elevation 1345m",,,,,
%Missing value: -9999,,,,,
,,,,,
Year,Month,Day,Precipitation (mm),Tmin (degC),Tmax (degC)
1899,6,23,5.26,3.5,7.3
1899,6,24,0.69,0.5,4.2
1899,6,25,6.71,0.9,8.8
1899,6,26,29.72,2.7,7.9
1899,6,27,0,2.3,8.3
1899,6,28,23.65,6.2,7.3
1899,6,29,7.24,1.2,6.4
1899,6,30,1.27,0.6,4.4
1899,7,1,23.7,2.2,4.4
1899,7,2,46.61,2.8,4.4
1899,7,3,7.49,3.8,5.5
1899,7,4,0.53,2.9,8.3
1899,7,5,0,6.9,11.3
1899,7,6,0,6.1,11.9
1899,7,7,19.51,6.7,8.9
1899,7,8,3.51,3.3,7.5
1899,7,9,29.92,3.6,7.9
1899,7,10,0.13,0.9,7.7
1899,7,11,4.29,3.8,6.7
1899,7,12,23.57,5.8,9.1
1899,7,13,4.98,3.7,7.4
1899,7,14,9.42,4.1,6.2
1899,7,15,3,2.8,5.2
1899,7,16,4.95,3.1,6.4
1899,7,17,2.79,3.3,6.8
1899,7,18,5.82,6.1,7.5
1899,7,19,8.74,6.5,9.1
1899,7,20,0.13,4.9,8.6
1899,7,21,0.03,4.4,8.3
1899,7,22,0,6.1,10.8
1899,7,23,0.28,6.7,8.9
1899,7,24,0.28,3.2,7.1
1899,7,25,81.46,3.3,9.3
1899,7,26,23.04,1.9,7.7
1899,7,27,8.05,2.1,5
1899,7,28,41.76,3.3,7.6
1899,7,29,32.74,6.2,7.7
1899,7,30,0,6.6,10
1899,7,31,0,7.2,14.1
1899,8,1,0,9.1,10.8
1899,8,2,0,10,16.4
1899,8,3,0,7.9,12.8
1899,8,4,0,9.1,14.7
1899,8,5,0,10,16.6
1899,8,6,0,10.8,17.4
1899,8,7,0,6.7,10.6
1899,8,8,0,5,10.4
1899,8,9,0,3.7,9.9
1899,8,10,0,6.9,12
1899,8,11,0,8,13.6
1899,8,12,0,9.7,16.1
1899,8,13,0,9.6,14.5
1899,8,14,0,10.3,15.8
1899,8,15,7.8,2,10.5
1899,8,16,24.59,1.7,6.7
1899,8,17,23.14,0.8,3.7
1899,8,18,0,0.6,8.2
1899,8,19,9.37,7.5,10
1899,8,20,1.14,9.1,11.6
1899,8,21,0,9,13.6
1899,8,22,0,8,15.4
1899,8,23,0,11.4,17.5
1899,8,24,0,10,15.8
1899,8,25,8.99,6.9,15
1899,8,26,1.96,4.6,11.1
1899,8,27,13.18,6.4,7.9
1899,8,28,5.11,4.6,7.4
1899,8,29,9.37,4.9,7.1
1899,8,30,30.81,4.4,7.7
1899,8,31,6.38,3.3,5.8
1899,9,1,1.42,3.1,5.5
1899,9,2,13.67,3.2,5.2
1899,9,3,16.99,3.6,7.5
1899,9,4,13.56,6.7,10.3
1899,9,5,16.71,2.6,9.2
1899,9,6,0,2.3,6.1
1899,9,7,12.5,1.4,7.1
1899,9,8,3.66,0.7,2.8
1899,9,9,18.34,0.3,3.5
1899,9,10,0,-0.8,5.1
1899,9,11,22.68,4,7.8
1899,9,12,7.72,5.9,7.8
1899,9,13,14.2,0.6,6.9
1899,9,14,9.6,-0.7,3.9
1899,9,15,57.33,-0.8,6.5
1899,9,16,2.59,1.3,5.8
1899,9,17,20.85,-0.8,5.3
1899,9,18,36.12,-1.6,0.1
1899,9,19,45.57,-0.7,1.7
1899,9,20,32.54,-1.1,0
1899,9,21,20.29,-1.7,0
1899,9,22,47.68,-3,-0.7
1899,9,23,46.63,-2.8,-0.3
1899,9,24,8,-2.5,1.7
1899,9,25,29.79,-1.9,3.2
1899,9,26,12.04,-2.5,0.3
1899,9,27,3.45,-3.2,-0.1
1899,9,28,3.76,-4.3,-1.1
1899,9,29,0.84,-4.8,-1.2
1899,9,30,9.19,-2.1,1.3
1899,10,1,5.61,-1.7,1.8
1899,10,2,16.36,-2.3,2.2
1899,10,3,96.04,-1.8,4.6
1899,10,4,6.4,-4.4,-0.6
1899,10,5,0.18,-6.4,-2.1
1899,10,6,5.84,-1.7,0
1899,10,7,5.41,0,2.1
1899,10,8,2.31,0,1.1
1899,10,9,10.44,0.7,3.9
1899,10,10,35.92,1.7,6.2
1899,10,11,64.54,5,6.2
1899,10,12,22.63,-4.4,5.9
1899,10,13,12.67,-6.7,-3.9
1899,10,14,0,-6.5,-1.1
1899,10,15,0,-4.2,1.1
1899,10,16,0,-3.1,4.4
1899,10,17,6.81,5,8.2
1899,10,18,0.3,7.2,8.5
1899,10,19,0,4.4,9
1899,10,20,0,3.1,8.9
1899,10,21,0,1.9,6.8
1899,10,22,0,-0.4,4.5
1899,10,23,8.15,-0.4,3.9
1899,10,24,0.18,-3.8,1.7
1899,10,25,11.99,1.2,5.8
1899,10,26,26.31,-0.6,6.1
1899,10,27,1.45,-1.8,-0.1
1899,10,28,20.95,-0.6,3.3
1899,10,29,45.57,-2.8,6.2
1899,10,30,29.36,-4.5,-2.8
1899,10,31,24.59,-4.9,1.7
1899,11,1,6.58,0,1.3
1899,11,2,7.98,0,3.3
1899,11,3,47.62,-2.7,0.4
1899,11,4,26.77,-2.8,6.6
1899,11,5,12.17,-2.8,0.8
1899,11,6,18.06,-4.1,-1.1
1899,11,7,45.69,-1.7,3.4
1899,11,8,17.32,-2.1,0.6
1899,11,9,4.01,-6.1,-2.2
1899,11,10,52.12,-4,2.3
1899,11,11,31.09,-5.1,-3.4
1899,11,12,28.68,-3.8,3.4
1899,11,13,32.56,0.3,3.9
1899,11,14,23.6,-4.4,2.3
1899,11,15,0,-3.4,2.3
1899,11,16,0,0.3,1.3
1899,11,17,0,-1.7,-0.2
1899,11,18,0,-2.8,1
1899,11,19,48.34,0,2.7
1899,11,20,5.38,-2.2,0.7
1899,11,21,13.18,-0.6,1.1
1899,11,22,9.86,-1.1,0
1899,11,23,67.23,0,3.3
1899,11,24,61.32,0.4,3.3
1899,11,25,11.94,0.7,2.8
1899,11,26,109.86,1.2,4.1
1899,11,27,39.65,1.1,3.8
1899,11,28,90.63,2.4,3.9
1899,11,29,2.74,-0.5,2.8
1899,11,30,10.74,-0.3,2.3
1899,12,1,28.98,-4.2,1.1
1899,12,2,0.38,-6.6,-4.2
1899,12,3,15.93,-6,2.2
1899,12,4,49.33,2.5,3.9
1899,12,5,9.63,1.4,3.9
1899,12,6,10.13,1.2,4.4
1899,12,7,2.59,-2.9,1.1
1899,12,8,11.61,-6.7,-3.1
1899,12,9,0,-9.4,-3.3
1899,12,10,0,-10.3,-7.5
1899,12,11,2.03,-10,-6.7
1899,12,12,0.61,-7.3,-4.7
1899,12,13,0.66,-9.4,-7.4
1899,12,14,0.23,-11.8,-6.2
1899,12,15,6.55,-6.7,-2.6
1899,12,16,14.66,-2.1,0
1899,12,17,0,-8.3,-1.5
1899,12,18,0,-6.1,-4.4
1899,12,19,2.59,-4.6,-2.2
1899,12,20,1.14,-5.8,-1.9
1899,12,21,0,-6.6,-2.2
1899,12,22,0,-8.8,-6.7
1899,12,23,2.67,-8.3,-1.7
1899,12,24,21.89,-6.6,-2.7
1899,12,25,49.4,-9.1,-7.2
1899,12,26,0,-9.2,-6.9
1899,12,27,0.25,-9.3,-7.8
1899,12,28,0,-8.9,-7.2
1899,12,29,8.71,-7.1,-1.7
1899,12,30,3,-3.8,-1.6
1899,12,31,75.72,-4.5,-3
1900,1,1,10.72,-5,-2.5
1900,1,2,14.43,-4.8,-3.3
1900,1,3,11.48,-6.7,-3.3
1900,1,4,2.62,-7.9,-5.7
1900,1,5,1.5,-9.4,-7.1
1900,1,6,28.65,-6.6,-3.8
1900,1,7,9.27,-5.5,-2.4
1900,1,8,49.35,-6.5,-1.8
1900,1,9,40.18,-7.1,-5.1
1900,1,10,3.84,-6.5,-3.2
1900,1,11,13.61,-2.9,1.1
1900,1,12,30.51,-1.4,1
1900,1,13,7.77,-3,-0.4
1900,1,14,10.46,-5.2,-1.8
1900,1,15,59.89,-7.1,-1.1
1900,1,16,14.17,-6.2,-4.9
1900,1,17,30.15,-5.6,-3.7
1900,1,18,24,-7.2,-2.1
1900,1,19,120.73,-5.1,0
1900,1,20,34.65,-4.6,-3.6
1900,1,21,27.69,-5,-1.2
1900,1,22,173.02,-4.1,2.1
1900,1,23,33.38,-1.2,1.7
1900,1,24,18.75,-6,0.4
1900,1,25,28.57,-5.4,0
1900,1,26,62.18,-7.1,0.1
1900,1,27,19.28,-7.7,-6.1
1900,1,28,10.74,-7.9,-5.1
1900,1,29,5.11,-7.8,-5
1900,1,30,0,-8,-5.7
1900,1,31,0.38,-8.6,-4.9
1900,2,1,1.42,-9.9,-7.3
1900,2,2,0.03,-10.4,-6.4
1900,2,3,0.41,-9.7,-7.5
1900,2,4,0,-9.4,-7.8
1900,2,5,0,-9.8,-6.5
1900,2,6,0.41,-12.1,-9.8
1900,2,7,2.67,-14.4,-10.7
1900,2,8,3.2,-11.8,-9.8
1900,2,9,1.22,-12.6,-10.1
1900,2,10,0,-13,-10.4
1900,2,11,0,-13.2,-10.6
1900,2,12,11.89,-11.4,-7.7
1900,2,13,5.03,-7.7,-5.7
1900,2,14,0.69,-7.7,-5.4
1900,2,15,4.65,-7.6,-5.5
1900,2,16,37.92,-6.5,-4.3
1900,2,17,3.3,-6,-3.7
1900,2,18,17.81,-5.5,-2.4
1900,2,19,18.49,-8.9,-4.4
1900,2,20,8.84,-10.4,-7.3
1900,2,21,2.01,-10.4,-7.7
1900,2,22,1.4,-9.9,-4.3
1900,2,23,48.92,-4.3,-1.1
1900,2,24,13.23,-2.6,-0.4
1900,2,25,0.2,-3.8,-0.3
1900,2,26,0,-3.9,-0.8
1900,2,27,13.08,-5.7,-3.8
1900,2,28,0,-7.8,-5.3
1900,3,1,0,-7.7,-1.3
1900,3,2,0.81,-6.9,-3.8
1900,3,3,0,-7.1,-3.9
1900,3,4,0,-4.9,2.3
1900,3,5,0,0.2,2.8
1900,3,6,0,-0.4,2.7
1900,3,7,0.13,-5.4,0.4
1900,3,8,0,-7.1,-2.9
1900,3,9,0,-7.1,-5.1
1900,3,10,0,-8,-2.8
1900,3,11,1.5,-3.6,-1.6
1900,3,12,11.99,-4.3,-1.2
1900,3,13,1.02,-6.1,-1.6
1900,3,14,11.91,-2.8,-1.1
1900,3,15,47.09,-9.8,-0.9
1900,3,16,5.38,-11.7,-9.3
1900,3,17,0,-12.6,-7.1
1900,3,18,0,-12.5,-7.7
1900,3,19,2.01,-10.6,-6
1900,3,20,2.01,-7.7,-4.4
1900,3,21,2.13,-6.6,-5
1900,3,22,1.35,-5.9,-3.2
1900,3,23,0,-6.4,-3.8
1900,3,24,0,-7.6,-4.3
1900,3,25,3.12,-9.7,-5.7
1900,3,26,0.69,-10.1,-7.2
1900,3,27,3.28,-9.1,-4.2
1900,3,28,3.1,-9.3,-5.6
1900,3,29,0,-9.1,-5.6
1900,3,30,0,-6.5,-2.9
1900,3,31,0,-4.9,-2.7
1900,4,1,0,-4.7,-1.8
1900,4,2,0.18,-4.7,0
1900,4,3,2.03,-5.5,-2.8
1900,4,4,6.3,-5.3,-0.4
1900,4,5,27.25,-6.4,0
1900,4,6,0.18,-6.9,-3.8
1900,4,7,0,-5.4,0
1900,4,8,0,-5.2,-3
1900,4,9,23.65,-5.4,-2.3
1900,4,10,26.82,-5.3,-3.3
1900,4,11,23.09,-4.1,-0.6
1900,4,12,46.3,-3.8,0.6
1900,4,13,17.04,-4.1,0
1900,4,14,30.58,-3.2,0.4
1900,4,15,91.69,-4.5,0.9
1900,4,16,33.5,-4.3,-2.2
1900,4,17,7.7,-3.7,0.7
1900,4,18,20.5,-1.7,2.2
1900,4,19,0.56,1.1,6.6
1900,4,20,1.73,3.3,5.6
1900,4,21,0,3.4,7.3
1900,4,22,5.54,2,3.3
1900,4,23,0,0.6,2.8
1900,4,24,3.43,-4.3,1.7
1900,4,25,0,-8.8,-2.7
1900,4,26,48.21,-6.5,-0.8
1900,4,27,0,-5.9,1.1
1900,4,28,31.14,-2.2,0.1
1900,4,29,26.57,-5.5,0.6
1900,4,30,14.12,-5.8,-2.1
1900,5,1,17.53,-6.8,-0.6
1900,5,2,16.71,-0.6,1.8
1900,5,3,79.5,-3.5,1.9
1900,5,4,66.75,-3.9,2.2
1900,5,5,20.35,-1.7,1.4
1900,5,6,0.64,-2.7,2.1
1900,5,7,8.28,-0.1,3.4
1900,5,8,0,0,6.1
1900,5,9,0,0.3,8.3
1900,5,10,0,-3.7,1.1
1900,5,11,0,-2.5,0
1900,5,12,5.31,-5.6,0.4
1900,5,13,0.51,-6.5,-3
1900,5,14,0,-6.4,0.2
1900,5,15,0,-0.6,6.1
1900,5,16,0,2.4,7.8
1900,5,17,0,-2.8,2.5
1900,5,18,1.02,-5.8,-3
1900,5,19,0.33,-6.1,0.4
1900,5,20,9.25,-1.1,0
1900,5,21,31.62,0.2,1.7
1900,5,22,28.4,-0.6,0.6
1900,5,23,22.28,-1.2,-0.1
1900,5,24,4.93,-2.2,0.8
1900,5,25,6.68,-1.2,2.1
1900,5,26,2.44,-0.6,3.8
1900,5,27,29.64,1.9,5.2
1900,5,28,22.86,-0.1,2.2
1900,5,29,0,-1,3.7
1900,5,30,0,1.4,6.7
1900,5,31,0,2.7,5.8
1900,6,1,0,2.5,8.3
1900,6,2,0,4.4,11.9
1900,6,3,0,5.3,11.4
1900,6,4,0,6.7,11.7
1900,6,5,0,6,12.8
1900,6,6,11.05,5.5,10
1900,6,7,9.17,2.2,5.4
1900,6,8,0.89,2.2,4.4
1900,6,9,18.01,1.8,5.7
1900,6,10,11.1,4.4,9.4
1900,6,11,0,4.6,11.1
1900,6,12,19.91,7.7,12.9
1900,6,13,2.11,5.8,12.3
1900,6,14,3.56,3.9,8.2
1900,6,15,0,3.6,11.1
1900,6,16,0,5.7,10
1900,6,17,7.32,2.5,6.4
1900,6,18,1.07,1.9,6.1
1900,6,19,19.94,3.1,4.4
1900,6,20,11.51,2.9,5.6
1900,6,21,3.05,2.8,5.6
1900,6,22,2.11,1.7,4.4
1900,6,23,0,1.6,6.7
1900,6,24,16,2.2,4.1
1900,6,25,3.84,0.4,3.4
1900,6,26,0.89,1.2,4.4
1900,6,27,0.25,2.1,6.7
1900,6,28,0.3,1.6,4.9
1900,6,29,22.76,3.2,5.6
1900,6,30,12.27,2.2,4
1900,7,1,0.53,1.6,5
1900,7,2,13.08,2.2,5.8
1900,7,3,9.58,1.6,5.6
1900,7,4,5.69,1.1,4.5
1900,7,5,16.03,1.3,5.1
1900,7,6,10.31,-0.1,2.7
1900,7,7,0,-0.9,2.3
1900,7,8,12.09,0.6,6.2
1900,7,9,54.79,5.7,6.8
1900,7,10,1.22,5.3,12.2
1900,7,11,0.18,6.1,10.4
1900,7,12,19.96,4.4,6.7
1900,7,13,0.38,3.3,7.8
1900,7,14,17.5,4.9,8.9
1900,7,15,2.59,3.9,9
1900,7,16,10.19,6.2,7.4
1900,7,17,12.06,5,9.1
1900,7,18,21.62,7.8,10
1900,7,19,23.83,7.2,9.9
1900,7,20,3.81,6.1,8.9
1900,7,21,1.4,4.1,8.4
1900,7,22,2.49,7.8,11.7
1900,7,23,23.06,5.6,9.7
1900,7,24,17.35,5.7,8.3
1900,7,25,8.64,5.3,9.4
1900,7,26,4.78,3.1,5.4
1900,7,27,0,2.2,8.1
1900,7,28,9.68,3.9,6.1
1900,7,29,4.75,5.7,7.2
1900,7,30,7.24,3.1,7.1
1900,7,31,18.41,3.4,8.3
1900,8,1,13.16,3.7,6.1
1900,8,2,41.81,3.9,5.1
1900,8,3,6.81,0.3,3.9
1900,8,4,0.36,-0.1,2.9
1900,8,5,1.09,0.6,3.6
1900,8,6,5.08,3.3,5
1900,8,7,9.73,0.5,3.5
1900,8,8,1.04,-0.6,4.4
1900,8,9,0,1.6,3.9
1900,8,10,0,2.6,5.6
1900,8,11,34.29,3.4,7.8
1900,8,12,53.85,5,9.3
1900,8,13,3.86,4.4,7.9
1900,8,14,0,6.5,12.8
1900,8,15,0,8.8,16.1
1900,8,16,0,9.7,15
1900,8,17,7.72,6.1,10
1900,8,18,0,2.8,8.7
1900,8,19,3.33,2.8,5.7
1900,8,20,1.75,2.7,5.5
1900,8,21,0.36,4.4,6.2
1900,8,22,37.21,3.6,5.1
1900,8,23,5.16,3.3,6.2
1900,8,24,0,3.9,7.8
1900,8,25,0,0.9,6.2
1900,8,26,0,-1.8,5.6
1900,8,27,0,0,5.7
1900,8,28,0,1.4,5.4
1900,8,29,0,1.9,5.2
1900,8,30,0,2.3,8.3
1900,8,31,74.32,5.4,10
1900,9,1,15.77,0.9,5.4
1900,9,2,1.63,-0.3,3.8
1900,9,3,3.66,0.9,4.3
1900,9,4,17.27,2.6,4.4
1900,9,5,48.21,2.8,6.7
1900,9,6,21.59,2.2,6.1
1900,9,7,16.99,2.4,5.1
1900,9,8,10.97,3.1,5.7
1900,9,9,3.99,2.1,3.5
1900,9,10,14.71,1.6,4.9
1900,9,11,0,2.3,9.4
1900,9,12,0,9.1,13.6
1900,9,13,0,9.4,15.2
1900,9,14,0,8.7,14.4
1900,9,15,0,9.2,15.1
1900,9,16,0,7.1,11.2
1900,9,17,0,6.3,11.2
1900,9,18,14.07,1.6,7.6
1900,9,19,9.55,1.2,3.2
1900,9,20,23.19,0.8,7.8
1900,9,21,4.83,0.2,5.2
1900,9,22,6.35,0.7,5.3
1900,9,23,17.25,0.6,8.4
1900,9,24,20.14,-1.1,7.6
1900,9,25,30.56,-2.2,0
1900,9,26,30,-4,3.9
1900,9,27,35.66,0.8,2.8
1900,9,28,3.76,0,2.8
1900,9,29,50.75,1.6,5.7
1900,9,30,29.92,-1.1,5.8
1900,10,1,16.33,-2.3,-0.1
1900,10,2,13.18,-3.1,0
1900,10,3,0,-3.6,-0.6
1900,10,4,3.51,-3.8,1.2
1900,10,5,30.35,-2.3,0.8
1900,10,6,13.79,-2.2,-0.3
1900,10,7,93.09,-1.1,6.7
1900,10,8,38.02,2.5,6.2
1900,10,9,14.96,-0.1,4.3
1900,10,10,4.65,-1.9,-0.1
1900,10,11,22.48,-2.8,0.9
1900,10,12,54.08,-2.9,-0.6
1900,10,13,59.41,-5.9,-0.1
1900,10,14,28.3,-6.7,-3.8
1900,10,15,10.67,-7,-2.2
1900,10,16,0.71,-6.1,0.7
1900,10,17,16.1,0.6,3.3
1900,10,18,1.17,-0.6,1.7
1900,10,19,0,-2.1,0.6
1900,10,20,0,-3.9,-0.6
1900,10,21,0,-4.6,0.1
1900,10,22,7.82,-0.6,4
1900,10,23,15.44,3.9,6.1
1900,10,24,17.27,-0.8,4.8
1900,10,25,36.93,-5.1,0
1900,10,26,1.17,-6.1,-3.3
1900,10,27,6.6,-5.5,-1.9
1900,10,28,4.65,-4.9,-2.2
1900,10,29,12.7,-3.3,0
1900,10,30,0,-3.3,-0.7
1900,10,31,8.28,-3.2,4.1
1900,11,1,5.23,3.8,5
1900,11,2,2.08,3.3,5.3
1900,11,3,21.06,0,5
1900,11,4,0.69,-0.6,1.9
1900,11,5,0.79,-0.3,1.2
1900,11,6,15.9,0.4,2.8
1900,11,7,10.16,-5.1,0.1
1900,11,8,25.1,-4.4,0.3
1900,11,9,36.86,-6.1,-3.2
1900,11,10,40.69,-5.6,-3.3
1900,11,11,14.73,-6.7,-4.7
1900,11,12,5.97,-5,-0.2
1900,11,13,23.24,-2.4,-0.2
1900,11,14,1.96,-3.3,-1.2
1900,11,15,13.56,-3.9,-1.6
1900,11,16,0.46,-4.3,-1.1
1900,11,17,0.89,-6.2,-4.3
1900,11,18,0,-4.4,2.7
1900,11,19,0,-3,0
1900,11,20,0,-7.4,-1.2
1900,11,21,0,-6.3,-2.8
1900,11,22,0.33,-3.9,-1.5
1900,11,23,0.03,-1.2,-0.1
1900,11,24,5.66,-3.6,-1.1
1900,11,25,3.91,-3.4,-1.1
1900,11,26,11.05,-1.8,-0.5
1900,11,27,15.19,-5.8,-0.1
1900,11,28,5.16,-5.9,-3
1900,11,29,0.3,-3.8,-1.7
1900,11,30,0.2,-4.1,-2.6
1900,12,1,5,-3.5,-2.2
1900,12,2,1.07,-3.2,-2.2
1900,12,3,4.06,-4.4,-2.6
1900,12,4,0.84,-5.4,-2.2
1900,12,5,7.47,-3.9,-0.3
1900,12,6,17.45,-4.3,-3.7
1900,12,7,9.5,-5.6,1.1
1900,12,8,137.49,0,4.4
1900,12,9,59.82,-2.9,-0.2
1900,12,10,51.82,-3.3,0.1
1900,12,11,107.34,-0.4,3.4
1900,12,12,45.44,-1.8,2.7
1900,12,13,51.36,-4.4,-1.1
1900,12,14,56.79,-2.3,2.7
1900,12,15,43.36,-2.7,-0.1
1900,12,16,28.7,-1.8,2.1
1900,12,17,34.19,-0.6,1.6
1900,12,18,15.49,-4.4,-1.5
1900,12,19,52.02,-3.9,-1.5
1900,12,20,113.66,-1.7,4
1900,12,21,82.35,-6.1,0.1
1900,12,22,29.29,-4.3,-2.8
1900,12,23,14.58,-3.9,-1.8
1900,12,24,49.17,-2.9,2.8
1900,12,25,109.6,-2.1,3.9
1900,12,26,43.41,-4.4,-2.1
1900,12,27,12.4,-5.3,-2.2
1900,12,28,31.78,-6.1,-2
1900,12,29,3.25,-7.5,-3.7
1900,12,30,9.09,-6.4,-3.4
1900,12,31,0,-6,-3.5
1901,1,1,40.74,-4.6,-3
1901,1,2,21.84,-3.7,-2.3
1901,1,3,1.4,-3.2,-0.1
1901,1,4,1.14,-2.7,-0.1
1901,1,5,0,-5.9,-1.7
1901,1,6,0,-8.9,-6.2
1901,1,7,2.77,-8.1,-6.1
1901,1,8,4.39,-7.4,-5.6
1901,1,9,0.71,-8.5,-6.6
1901,1,10,0.46,-7.7,-2.8
1901,1,11,1.07,-3.2,-1.7
1901,1,12,1.09,-4.4,-2.6
1901,1,13,2.59,-5.4,-0.6
1901,1,14,1.47,-1.6,2.3
1901,1,15,0,-4.4,2.2
1901,1,16,0,-6.7,-1.1
1901,1,17,27.74,-2.8,-0.6
1901,1,18,17.35,-3.9,-2.4
1901,1,19,4.6,-4.9,-3.3
1901,1,20,35.23,-4.4,0
1901,1,21,57.78,-3.9,1.4
1901,1,22,67.51,-5.9,1.5
1901,1,23,8.66,-5.5,-3.2
1901,1,24,13.67,-7.5,-2.2
1901,1,25,36.42,-9.8,-7.4
1901,1,26,23.01,-9.4,0
1901,1,27,61.59,-8.2,-0.2
1901,1,28,14.94,-12.7,-8.1
1901,1,29,10.49,-9.2,-7.2
1901,1,30,27.64,-9.3,-6.6
1901,1,31,24.66,-8.4,-6.4
1901,2,1,7.77,-8.2,-3.2
1901,2,2,1.24,-8.1,-5.1
1901,2,3,0.91,-8.1,-6.1
1901,2,4,4.93,-10.1,-7
1901,2,5,8.51,-9.3,-7.8
1901,2,6,0,-10.4,-5.4
1901,2,7,14.99,-4.9,-2.6
1901,2,8,0,-4.8,-0.8
1901,2,9,0,-4.6,-3.1
1901,2,10,2.01,-9.3,-4.8
1901,2,11,0.08,-13.1,-9.3
1901,2,12,0,-11.8,-4.4
1901,2,13,0,-9.8,-5.9
1901,2,14,0,-8.9,-6.6
1901,2,15,0.1,-8.2,-4.9
1901,2,16,2.64,-5.9,-3.4
1901,2,17,0.48,-7,-3.2
1901,2,18,1.45,-4.1,-2.1
1901,2,19,0,-5.1,-2.1
1901,2,20,0,-7,-1
1901,2,21,0,-6.2,-3.9
1901,2,22,0,-5,-2.9
1901,2,23,4.72,-4.9,-2
1901,2,24,87.88,-3.2,-0.4
1901,2,25,7.82,-5.1,-0.8
1901,2,26,0.66,-3.2,-0.7
1901,2,27,3.96,-8.3,-2.8
1901,2,28,0,-8.9,-4.8
1901,3,1,6.17,-5.5,-2.8
1901,3,2,7.29,-5.2,-3.3
1901,3,3,13.69,-5.4,-3.1
1901,3,4,26.11,-6.1,-0.2
1901,3,5,121.06,-6.6,0.9
1901,3,6,43.94,-5.5,-3.4
1901,3,7,115.75,-4.7,-2.4
1901,3,8,0,-5.8,-2.1
1901,3,9,2.69,-3.8,1.9
1901,3,10,0.81,-1.1,5.1
1901,3,11,9.07,-4.2,0.7
1901,3,12,3.38,-2.6,0.6
1901,3,13,0,-1.1,2.2
1901,3,14,0,-1.9,2.9
1901,3,15,0,-5,0.1
1901,3,16,0,-5.3,-3.9
1901,3,17,0,-7.6,-2.7
1901,3,18,0,-8.9,-6
1901,3,19,0,-8.2,-6.1
1901,3,20,0,-7.1,-4.7
1901,3,21,0,-6.6,-0.3
1901,3,22,0,-5.7,-1.4
1901,3,23,0,-5.7,0.6
1901,3,24,9.88,-13.7,-3.4
1901,3,25,2.26,-14.3,-10.4
1901,3,26,2.95,-12.9,-9.3
1901,3,27,2.11,-13.8,-11.1
1901,3,28,9.68,-12.3,-8.8
1901,3,29,0,-12.6,-9.4
1901,3,30,0.25,-9.6,-3.3
1901,3,31,2.74,-6.1,-1.6
1901,4,1,4.65,-8.7,-5.6
1901,4,2,14.43,-7.7,-2.2
1901,4,3,39.19,-8.3,-2.2
1901,4,4,40.84,-9.8,-5.1
1901,4,5,0,-8.3,-4.7
1901,4,6,2.41,-7,1.1
1901,4,7,12.78,-2.7,-0.3
1901,4,8,44.93,-3.5,-0.6
1901,4,9,11.02,-3.7,0
1901,4,10,7.67,-7.4,-1.3
1901,4,11,25.02,-6.7,-3.5
1901,4,12,0.43,-7.8,-5
1901,4,13,13.08,-6.7,-2.2
1901,4,14,26.19,-7.2,-2.2
1901,4,15,30.4,-7.2,-4.3
1901,4,16,2.24,-6.8,-1.7
1901,4,17,0.94,-4.8,-0.6
1901,4,18,33.12,-1.7,1.7
1901,4,19,0,-1.8,2.9
1901,4,20,0,-1.1,3.4
1901,4,21,0,2.8,5.9
1901,4,22,3.76,2.8,5.7
1901,4,23,13.79,-3.1,3.9
1901,4,24,0,-2.3,5.7
1901,4,25,0,0.1,3.6
1901,4,26,0,-0.9,6.7
1901,4,27,0.1,-3.3,1
1901,4,28,0,-4.1,1.3
1901,4,29,0,0.8,4.6
1901,4,30,0,0.2,2.6
1901,5,1,0,0.7,8.2
1901,5,2,0.58,2.6,5.4
1901,5,3,5.33,3.5,8.8
1901,5,4,0,2.9,6
1901,5,5,7.49,-3.2,3.2
1901,5,6,0,-5.4,-1.5
1901,5,7,20.78,-3.2,-0.6
1901,5,8,1.52,-2.9,1.9
1901,5,9,1.5,-2.2,0
1901,5,10,4.24,-1.7,0.4
1901,5,11,3.73,-3.3,1.1
1901,5,12,0,-3.1,3.3
1901,5,13,0,2.7,7.5
1901,5,14,0,5.1,11.1
1901,5,15,0,5.2,10.6
1901,5,16,0,2.1,7.9
1901,5,17,0,0.9,4
1901,5,18,0.81,-1.3,1.7
1901,5,19,0,-0.1,5.2
1901,5,20,0,1.4,3.3
1901,5,21,0,3.4,9.6
1901,5,22,0,6.1,11.1
1901,5,23,0,6.2,10.3
1901,5,24,0,6.2,10.7
1901,5,25,0,5.5,10
1901,5,26,0,3.5,8.1
1901,5,27,5.26,2.1,4
1901,5,28,4.34,1.7,3.9
1901,5,29,1.73,3.3,8.8
1901,5,30,8.51,3,5.5
1901,5,31,54.51,1.3,5.3
1901,6,1,22.81,1.7,3.3
1901,6,2,28.85,1.8,3.3
1901,6,3,2.24,1.7,4
1901,6,4,20.93,0.8,3.7
1901,6,5,13.61,-0.5,1.5
1901,6,6,1.12,-0.6,6.4
1901,6,7,0,6.8,13.9
1901,6,8,0,7.2,13.7
1901,6,9,3.28,-1.6,6.7
1901,6,10,41.2,-3,-0.2
1901,6,11,67.67,-4,-1.7
1901,6,12,15.32,-3.9,-1.1
1901,6,13,12.65,-2.8,0.9
1901,6,14,1.96,-1.2,2.4
1901,6,15,1.17,-1.5,3.4
