%Meteorological observations taken at Fort William Observatory (1890-1904),,,,,
"%Latitude: 56.81N, Longitude: 5.12W, Elevation 13m",,,,,
,,,,,
,,,,,
Year,Month,Day,Precipitation (mm),Tmin (degC),Tmax (degC)
1898,11,27,0,1,4.8
1898,11,28,0.46,-4.6,3.7
1898,11,29,3.94,-6.1,-0.1
1898,11,30,6.86,-0.6,9.5
1898,12,1,61.49,6.6,10.6
1898,12,2,10.08,3.1,10.7
1898,12,3,38.1,1.9,10.9
1898,12,4,67.94,7.9,11.2
1898,12,5,46.89,8.9,11.8
1898,12,6,27.36,4.6,11.8
1898,12,7,11.86,2.9,7.7
1898,12,8,13.39,-0.6,6.7
1898,12,9,19.99,6.2,8.8
1898,12,10,26.24,6.8,10.7
1898,12,11,31.24,7.9,11.7
1898,12,12,21.87,4.1,10.9
1898,12,13,1.4,4.4,9.2
1898,12,14,20.17,5.6,10.7
1898,12,15,0.2,4.4,7.2
1898,12,16,12.52,6.1,11.1
1898,12,17,15.82,4.3,10.3
1898,12,18,22.66,2.3,10.3
1898,12,19,6.25,1.2,5.1
1898,12,20,4.09,1.1,8.3
1898,12,21,0,5.3,7.8
1898,12,22,0.43,5.6,9.6
1898,12,23,46.33,7,9.6
1898,12,24,7.09,5,7.7
1898,12,25,36.47,5.6,11.7
1898,12,26,33.81,4.4,11.4
1898,12,27,13.26,6.1,9.3
1898,12,28,3.66,2.7,7.6
1898,12,29,0.41,0.1,3.3
1898,12,30,0,-2.6,1.7
1898,12,31,8.86,1.2,6.1
1899,1,1,0.28,1.1,5.2
1899,1,2,0,1.1,5
1899,1,3,4.52,1.5,8.4
1899,1,4,9.96,4.4,8.3
1899,1,5,5.51,-0.3,5.6
1899,1,6,7.72,-0.5,6.7
1899,1,7,0.53,-1.1,6.5
1899,1,8,2.26,5,11.1
1899,1,9,1.73,5.5,10.7
1899,1,10,4.8,3.8,7.8
1899,1,11,8.15,2.2,5.5
1899,1,12,9.6,2.1,5.6
1899,1,13,7.72,3.3,6.1
1899,1,14,7.98,3.1,7.2
1899,1,15,18.72,0.7,6.2
1899,1,16,9.3,-0.5,7.4
1899,1,17,0.28,-1,2.6
1899,1,18,44.07,0.1,8.3
1899,1,19,24.61,4.2,7.4
1899,1,20,4.04,3.4,6.8
1899,1,21,10.31,3.2,5.1
1899,1,22,5.26,2.1,5.5
1899,1,23,0.08,-2.8,2.4
1899,1,24,0,-3.4,1.7
1899,1,25,0,-3.8,3.3
1899,1,26,0,-0.3,3.1
1899,1,27,0,-3.8,1.2
1899,1,28,0,-4.9,1.4
1899,1,29,0,0.7,5.6
1899,1,30,0,1.1,3.4
1899,1,31,0,0,3.2
1899,2,1,0,-0.7,3.6
1899,2,2,0,-2.9,2.2
1899,2,3,0,0,3
1899,2,4,0,-4.2,2.3
1899,2,5,0,-1.7,2.2
1899,2,6,0,0.7,4.4
1899,2,7,2.11,1.6,6.9
1899,2,8,6.15,3.9,8.9
1899,2,9,15.29,5.3,8.1
1899,2,10,21.77,4.9,7.9
1899,2,11,5.38,6.6,10
1899,2,12,8.28,4.3,8.9
1899,2,13,6.12,3.1,9
1899,2,14,7.37,4.3,7.8
1899,2,15,19.25,3.6,7.7
1899,2,16,9.04,4.1,7.8
1899,2,17,10.77,6.2,8.7
1899,2,18,9.88,2.7,6.5
1899,2,19,0,-0.7,7.2
1899,2,20,0,-2.9,7.2
1899,2,21,0,2.4,10
1899,2,22,0,-0.4,7.8
1899,2,23,0,-0.6,8.1
1899,2,24,0,-1.6,7.5
1899,2,25,0,-0.7,9.2
1899,2,26,0,-2.4,5.6
1899,2,27,0,-3.8,6.2
1899,2,28,3.28,3.5,9.2
1899,3,1,1.02,8,10.1
1899,3,2,7.26,7.5,9.9
1899,3,3,13.97,3,8.2
1899,3,4,0,0.3,5.2
1899,3,5,8.64,0.5,5.6
1899,3,6,16.13,3.5,6.1
1899,3,7,6.45,3.8,5.9
1899,3,8,1.96,1.4,6.1
1899,3,9,5.18,2.1,5.8
1899,3,10,5.49,2.9,10
1899,3,11,34.57,7.4,9.5
1899,3,12,3.3,4.4,8.6
1899,3,13,10.54,5.9,9.5
1899,3,14,2.46,7.3,9.6
1899,3,15,1.55,4.4,8.1
1899,3,16,0,0.9,12.4
1899,3,17,0,0.4,12.2
1899,3,18,0,0.6,5.4
1899,3,19,0,-1.7,4.4
1899,3,20,0,-2.7,3.1
1899,3,21,0,-2.6,2.3
1899,3,22,0,-4.4,1.8
1899,3,23,0,-5.2,4.2
1899,3,24,0.69,-6.1,3.8
1899,3,25,3.84,-2.1,3.5
1899,3,26,1.42,1.3,4.7
1899,3,27,20.27,2.8,10.6
1899,3,28,31.75,7.6,12.2
1899,3,29,16.71,7.6,11.6
1899,3,30,1.17,2.8,7.9
1899,3,31,25.37,2.8,7.9
1899,4,1,3.96,7.8,12
1899,4,2,6.12,6.6,9.5
1899,4,3,6.68,7.8,10.6
1899,4,4,17.09,6.6,10.6
1899,4,5,15.8,4.4,10.1
1899,4,6,7.14,3.8,8.6
1899,4,7,6.58,2.8,7.2
1899,4,8,0.2,1.1,8.4
1899,4,9,2.54,1.8,8.4
1899,4,10,3.33,2.7,8.9
1899,4,11,0.41,0.8,7.3
1899,4,12,1.3,-1.7,9.8
1899,4,13,0.23,5.6,8.3
1899,4,14,0,3.4,9.8
1899,4,15,0,1.9,7.8
1899,4,16,0,0.2,7.8
1899,4,17,0,-0.2,6.8
1899,4,18,19.2,-2.6,6.5
1899,4,19,3,1.6,7.7
1899,4,20,0,0.4,9.3
1899,4,21,0.25,-1.1,8.4
1899,4,22,0,-3.1,8.9
1899,4,23,2.54,5.6,11.7
1899,4,24,2.74,5.8,11.8
1899,4,25,11.73,5.5,11.5
1899,4,26,0,5.7,16.7
1899,4,27,5.51,7.2,12.6
1899,4,28,7.39,7.3,14.1
1899,4,29,12.65,2.2,7.3
1899,4,30,0,-0.1,10
1899,5,1,8.61,0.7,7.3
1899,5,2,0,3.6,10.1
1899,5,3,0,1.3,11.8
1899,5,4,0,0.1,14.5
1899,5,5,0,4.6,14.8
1899,5,6,0,1.9,15.7
1899,5,7,0,3.4,15.4
1899,5,8,0,3.3,18.9
1899,5,9,0.1,4.7,17.2
1899,5,10,2.26,7.7,10.4
1899,5,11,1.45,7.7,14.4
1899,5,12,0,7.1,13.6
1899,5,13,4.75,6.4,9.9
1899,5,14,5.08,5.2,11.3
1899,5,15,0,3.8,13.6
1899,5,16,10.36,6.6,10.3
1899,5,17,12.29,6.7,12.4
1899,5,18,9.12,4.9,9
1899,5,19,4.47,6.3,12.4
1899,5,20,5.77,5.8,8.8
1899,5,21,0,3.4,9.8
1899,5,22,0.18,2.6,10.8
1899,5,23,0.61,5.1,13.4
1899,5,24,0,6.1,10.3
1899,5,25,0,3.3,10
1899,5,26,0,2.1,14.4
1899,5,27,0,2.7,15.5
1899,5,28,0,2.3,16.3
1899,5,29,0,5.1,18
1899,5,30,0,9.4,14.8
1899,5,31,0,8.5,18.8
1899,6,1,0,6.5,21.3
1899,6,2,3.23,7.7,16.2
1899,6,3,5.59,7.1,13.4
1899,6,4,6.6,10.6,13.6
1899,6,5,0.51,10.4,14.2
1899,6,6,0,10.9,18.2
1899,6,7,0,11.1,19.2
1899,6,8,0,10.4,20.4
1899,6,9,0,8.9,22.8
1899,6,10,0,9.7,19.1
1899,6,11,0,11.1,21.7
1899,6,12,0,8.2,21.8
1899,6,13,0,11.5,24.6
1899,6,14,0,9.9,22.8
1899,6,15,0,12.1,22.2
1899,6,16,0,10.7,22.8
1899,6,17,1.45,12.2,19.6
1899,6,18,14.22,10.4,14.8
1899,6,19,0.25,9.8,14.8
1899,6,20,0.13,9.2,15.3
1899,6,21,0.94,11.7,20.6
1899,6,22,2.06,14.1,18.1
1899,6,23,2.36,12.2,17.7
1899,6,24,0,9.7,15.6
1899,6,25,1.02,8.1,13.7
1899,6,26,3.86,9.3,18.5
1899,6,27,0,7.1,17.2
1899,6,28,6.48,13.9,18.9
1899,6,29,3.35,10.9,17.4
1899,6,30,0,9.7,17.1
1899,7,1,5.08,11.3,14.7
1899,7,2,10.92,11.5,15.1
1899,7,3,0.76,12.5,16.7
1899,7,4,0,12.4,19.4
1899,7,5,0,11.6,20.9
1899,7,6,0,13.7,20.4
1899,7,7,9.04,13.8,15.9
1899,7,8,4.19,9.8,17.9
1899,7,9,9.63,9.6,16.9
1899,7,10,0,8.7,19.1
1899,7,11,1.14,11.7,17.4
1899,7,12,10.97,12.3,15.9
1899,7,13,0.79,11.8,18.3
1899,7,14,4.01,12.9,18.9
1899,7,15,0.43,12.1,18
1899,7,16,1.14,12.1,17.8
1899,7,17,1.55,12.1,17.4
1899,7,18,2.84,13.4,17.7
1899,7,19,4.32,12.8,18.6
1899,7,20,0,11.6,17.7
1899,7,21,0,13.4,20.2
1899,7,22,0,11.1,21.7
1899,7,23,0,13.3,20.2
1899,7,24,0,12.7,17
1899,7,25,31.88,12.1,15.8
1899,7,26,1.52,11.3,16.7
1899,7,27,1.27,12.4,18.2
1899,7,28,11.25,12.8,17.4
1899,7,29,0.18,13.9,17.9
1899,7,30,0,11.7,19.6
1899,7,31,0,13.3,21.1
1899,8,1,0,13.4,20
1899,8,2,0,13.5,22.6
1899,8,3,0,13.4,21.3
1899,8,4,0,12.3,23
1899,8,5,0,11.8,23.7
1899,8,6,0,12.4,21.5
1899,8,7,0,10.7,20.8
1899,8,8,0,9.4,19.9
1899,8,9,0,10.6,19.7
1899,8,10,0,7.3,21.7
1899,8,11,0,10.1,21.8
1899,8,12,0,9.9,22.8
1899,8,13,0,11.9,22.8
1899,8,14,0,10.7,23.6
1899,8,15,7.62,12.7,18.8
1899,8,16,13.64,12.1,17.1
1899,8,17,0.94,12.2,15.7
1899,8,18,0,10.7,17.7
1899,8,19,5.38,11.1,18.3
1899,8,20,0.51,13.4,20.9
1899,8,21,0,12.4,22.3
1899,8,22,0,12.1,22.5
1899,8,23,0,10.2,26.3
1899,8,24,0,13.8,26.8
1899,8,25,2.72,13.5,24.5
1899,8,26,0.28,14.4,21.7
1899,8,27,8.13,14.1,19.1
1899,8,28,0.84,10.3,19.2
1899,8,29,1.63,8.9,18.9
1899,8,30,2.77,13.3,17.8
1899,8,31,0.46,11,16.7
1899,9,1,4.06,7.7,15.7
1899,9,2,3.56,11.6,17.8
1899,9,3,6.22,12.2,15.7
1899,9,4,7.7,14.3,18.6
1899,9,5,9.27,11.6,17.9
1899,9,6,0,12.1,17.7
1899,9,7,5.05,11.8,16.8
1899,9,8,0.79,10.8,15
1899,9,9,4.6,11.6,15.7
1899,9,10,0,9.3,13.9
1899,9,11,3.76,10.9,17.2
1899,9,12,1.57,9.4,15.7
1899,9,13,4.17,8.1,16.2
1899,9,14,2.72,7.8,15.1
1899,9,15,37.97,7.2,14.7
1899,9,16,0.2,8.7,16.8
1899,9,17,7.32,8.2,13.9
1899,9,18,21.34,8.1,12.5
1899,9,19,23.9,8.3,13.1
1899,9,20,9.68,8.3,11.8
1899,9,21,17.78,6.7,11.4
1899,9,22,8.81,5.9,10.6
1899,9,23,14.96,6.8,9.8
1899,9,24,4.34,6.4,10.7
1899,9,25,15.72,7.2,11.4
1899,9,26,3.94,5.7,11.2
1899,9,27,0.61,4.4,11.1
1899,9,28,8.15,1.1,10.9
1899,9,29,0.13,3.8,11.2
1899,9,30,3.05,5.2,11.2
1899,10,1,0.25,7.9,12.4
1899,10,2,1.83,7.9,11.1
1899,10,3,34.24,7.6,12.9
1899,10,4,0.08,4.7,11.5
1899,10,5,0.08,2.1,9.1
1899,10,6,2.79,6.7,10.6
1899,10,7,0.71,5,13.2
1899,10,8,1.42,5.2,11.2
1899,10,9,4.32,10,11.7
1899,10,10,26.14,9.1,13.1
1899,10,11,37.47,12.2,13.9
1899,10,12,7.8,6.8,13.2
1899,10,13,4.65,3.6,7.3
1899,10,14,0,1.1,8.9
1899,10,15,0,0.3,10
1899,10,16,0,7.2,13.7
1899,10,17,5.54,11.3,16.4
1899,10,18,0,13.8,15.6
1899,10,19,0,10.3,16.2
1899,10,20,0,8.3,13.4
1899,10,21,0,5,14.1
1899,10,22,0,2.5,10.3
1899,10,23,1.37,9.5,12.7
1899,10,24,0,4.9,9.8
1899,10,25,6.43,5.8,12.9
1899,10,26,17.04,7.9,12.9
1899,10,27,0.76,5.6,10.7
1899,10,28,15.82,8.9,12.4
1899,10,29,35.28,7.3,13.8
1899,10,30,9.96,4.4,7.3
1899,10,31,17.32,3.4,10.1
1899,11,1,5.61,10,12.8
1899,11,2,6.43,9.2,13.8
1899,11,3,29.29,6.7,10.7
1899,11,4,7.54,6.7,16.8
1899,11,5,16.23,5.8,11.7
1899,11,6,17.17,5.7,10.1
1899,11,7,20.35,8.3,14.1
1899,11,8,14.27,7.1,10.9
1899,11,9,0.58,2.4,7.8
1899,11,10,16.79,3.5,11.7
1899,11,11,12.98,4,7.9
1899,11,12,19.2,6.7,10.7
1899,11,13,13.06,10.1,11.8
1899,11,14,20.07,3.2,11.4
1899,11,15,0,0.1,4.8
1899,11,16,0,3.9,9.1
1899,11,17,0,7.2,9.2
1899,11,18,0,5.2,8.7
1899,11,19,16.64,8.2,10.9
1899,11,20,1.55,4.1,10.5
1899,11,21,1.14,5.7,11.1
1899,11,22,1.78,8.2,10.1
1899,11,23,20.83,8.6,12.2
1899,11,24,6.68,8.7,11.9
1899,11,25,4.6,7.7,11.4
1899,11,26,42.75,9.9,12.2
1899,11,27,2.79,9.7,11.4
1899,11,28,28.27,10.6,12.2
1899,11,29,0.38,9.4,11.1
1899,11,30,10.16,8.6,10
1899,12,1,5.97,5.5,9.8
1899,12,2,0,-0.4,7.3
1899,12,3,16.51,-0.5,10
1899,12,4,11.38,5.8,11.8
1899,12,5,7.19,4.4,5.9
1899,12,6,7.37,5.8,10.5
1899,12,7,0.43,6.9,10.8
1899,12,8,7.54,1.4,7.3
1899,12,9,0,1,3
1899,12,10,0,1.3,3.5
1899,12,11,1.27,1.3,3.1
1899,12,12,1.52,-3.6,2.3
1899,12,13,0,-3,2.9
1899,12,14,0,-0.9,2.1
1899,12,15,12.55,0.4,5.1
1899,12,16,18.8,4.8,10.2
1899,12,17,0,-1.4,8.8
1899,12,18,0,-1.3,5.7
1899,12,19,7.37,5,7.1
1899,12,20,4.62,1.8,5.4
1899,12,21,0.18,1.6,5.6
1899,12,22,0,-0.7,4.7
1899,12,23,5.59,-1.1,5.3
1899,12,24,5.92,2.1,6.3
1899,12,25,9.86,-0.7,3.6
1899,12,26,0.58,-3.6,0.3
1899,12,27,0,-3.3,-0.6
1899,12,28,0,-8.1,2.2
1899,12,29,3.3,1.2,4.2
1899,12,30,0,3.1,5.7
1899,12,31,23.37,3.3,4.9
1900,1,1,1.09,1.3,5.1
1900,1,2,4.83,3.4,6.6
1900,1,3,6.43,3.2,5.2
1900,1,4,0,2.4,4.8
1900,1,5,0,-0.2,4.2
1900,1,6,7.04,2.1,4.8
1900,1,7,2.03,1.1,6.9
1900,1,8,15.49,3.9,7.7
1900,1,9,8.81,2.3,6.6
1900,1,10,0.91,-0.2,6.3
1900,1,11,4.27,-0.4,5.8
1900,1,12,8.43,5.1,9.1
1900,1,13,7.52,6.4,8.7
1900,1,14,14.07,4.2,6.7
1900,1,15,19.56,0.5,8
1900,1,16,2.95,2.1,4.3
1900,1,17,10.69,2.4,6.1
1900,1,18,4.5,2.3,6.2
1900,1,19,39.12,3.1,8.6
1900,1,20,7.32,3.8,6.1
1900,1,21,8,4.1,7.3
1900,1,22,32.08,4.4,11.4
1900,1,23,3.86,7.2,11.3
1900,1,24,13.08,3.7,8.5
1900,1,25,11.68,3.3,8.9
1900,1,26,16.89,1.4,9.8
1900,1,27,9.47,-0.2,3.2
1900,1,28,3.1,-0.2,4.3
1900,1,29,0.89,1,4.5
1900,1,30,0,1.3,4.2
1900,1,31,0,0.2,4.2
1900,2,1,0,-0.5,1.8
1900,2,2,0,-2.8,2.2
1900,2,3,0,-3.4,3.7
1900,2,4,0,-4.4,2.3
1900,2,5,0,-3.9,1.7
1900,2,6,0,-2.6,1.3
1900,2,7,0.38,-4.7,-0.1
1900,2,8,3.81,-7.1,-1.7
1900,2,9,0,-8.3,-1.2
1900,2,10,0,-11.2,-3.7
1900,2,11,0,-11.6,-3.8
1900,2,12,6.86,-11.9,2.2
1900,2,13,0.66,0.7,3.7
1900,2,14,1.5,-0.9,3.7
1900,2,15,7.7,1.3,4.4
1900,2,16,12.06,0.7,5.3
1900,2,17,4.44,1.5,5.5
1900,2,18,22.33,0.8,6.8
1900,2,19,0,1.3,5.2
1900,2,20,2.39,-0.8,3.6
1900,2,21,0,-1.6,3.5
1900,2,22,0,1.4,6.6
1900,2,23,18.72,5.3,8.9
1900,2,24,4.65,6.1,8.3
1900,2,25,0,1.9,8.9
1900,2,26,0,-0.9,8.2
1900,2,27,0.13,3.6,7.2
1900,2,28,0,2.5,6.3
1900,3,1,0,1.3,6
1900,3,2,0,0.7,7.8
1900,3,3,0,1.9,7.2
1900,3,4,0,-1.5,6.6
1900,3,5,0,0.2,7.3
1900,3,6,0,0.8,6.2
1900,3,7,0,-0.4,7.3
1900,3,8,0,1.6,7
1900,3,9,0,3.3,5.8
1900,3,10,0,-1.7,7.8
1900,3,11,0.43,2.1,9.6
1900,3,12,1.85,4.9,9.9
1900,3,13,0,5.2,8
1900,3,14,3.53,6.8,9.1
1900,3,15,6.1,1.1,8.6
1900,3,16,1.19,-2.9,2.6
1900,3,17,0,-3.6,3.1
1900,3,18,0,-3.7,3.6
1900,3,19,0.41,-4.1,2.2
1900,3,20,1.02,0.4,6.1
1900,3,21,0.41,2.8,5.6
1900,3,22,0.71,2.4,5.9
1900,3,23,0,2.6,8.2
1900,3,24,0,-0.4,7.8
1900,3,25,0.64,-0.4,6.2
1900,3,26,0,-0.4,5.1
1900,3,27,1.57,-1.2,3.4
1900,3,28,0.08,0.6,6.1
1900,3,29,0,-1.7,7.1
1900,3,30,0,-1.1,8.3
1900,3,31,0,-1.7,10.7
1900,4,1,0,2.7,11.6
1900,4,2,1.07,1.4,6.8
1900,4,3,0,3.6,8.8
1900,4,4,2.03,3.3,7.5
1900,4,5,11.15,1.8,7.2
1900,4,6,0,0.6,8.7
1900,4,7,0.56,0.6,11.1
1900,4,8,0.84,-0.1,8.7
1900,4,9,6.27,3.3,10
1900,4,10,7.87,3.8,8.1
1900,4,11,12.78,3.2,11.7
1900,4,12,17.2,5.1,10.1
1900,4,13,7.11,5.1,10.3
1900,4,14,13.41,5.9,10.3
1900,4,15,38.07,4.3,9.3
1900,4,16,7.9,4.4,10.3
1900,4,17,4.62,5.2,11.9
1900,4,18,2.82,7,10.5
1900,4,19,0.28,7.3,14.6
1900,4,20,0,8,18.1
1900,4,21,0,5.7,20.2
1900,4,22,1.78,7.6,10
1900,4,23,0.94,7.7,12.9
1900,4,24,0,4.6,12.7
1900,4,25,0,1.9,9.2
1900,4,26,8.25,0.4,8.8
1900,4,27,0,3.3,11.8
1900,4,28,6.86,3.3,10.4
1900,4,29,3.25,3.6,11.1
1900,4,30,4.11,1.5,9.4
1900,5,1,0,5.1,10.2
1900,5,2,9.73,8.1,12.9
1900,5,3,20.27,6.1,12.4
1900,5,4,19.33,4.6,12.4
1900,5,5,24.28,7.4,14.6
1900,5,6,0.46,7.3,15
1900,5,7,5.84,6.5,10.6
1900,5,8,0,4.5,17.9
1900,5,9,0,5.9,9.1
1900,5,10,0,5.3,10.4
1900,5,11,0,5.1,11.7
1900,5,12,1.02,3.6,9.4
1900,5,13,0.25,3.3,10.4
1900,5,14,0,3.1,12.8
1900,5,15,0,7.4,17
1900,5,16,0,3.6,18.9
1900,5,17,0,7.7,14.1
1900,5,18,0,5,10.9
1900,5,19,0,3.2,12.2
1900,5,20,0.36,7.8,12.6
1900,5,21,22.05,8.3,12.6
1900,5,22,15.93,7.9,12
1900,5,23,5.89,7.5,11.1
1900,5,24,0.18,6.6,13.6
1900,5,25,0,8,14.8
1900,5,26,0,5.8,15.5
1900,5,27,28.57,10,12.8
1900,5,28,4.44,9.7,12.8
1900,5,29,0,8.6,17.3
1900,5,30,0,5.7,19.6
1900,5,31,0,6.7,17.2
1900,6,1,0,8.3,20.6
1900,6,2,0,6.8,21.1
1900,6,3,0,7.2,23.8
1900,6,4,0,8.4,20.9
1900,6,5,0,7.8,21.6
1900,6,6,7.11,9.8,18
1900,6,7,2.41,8.8,14
1900,6,8,0,8.4,15.9
1900,6,9,8.51,8.7,13.7
1900,6,10,3.43,11.8,22.2
1900,6,11,0,12.1,21.1
1900,6,12,14.33,14.7,21.4
1900,6,13,1.14,13.2,25.9
1900,6,14,1.73,11.7,19.8
1900,6,15,0,9.1,21.3
1900,6,16,0,10.6,20.3
1900,6,17,3.1,9.4,18.1
1900,6,18,0.2,6.9,18.4
1900,6,19,11.86,12,14.7
1900,6,20,5.03,11.3,15.9
1900,6,21,12.67,10.5,18.4
1900,6,22,4.83,9.2,15.6
1900,6,23,0.13,7.1,18.8
1900,6,24,3.48,7.6,16.8
1900,6,25,0.28,10.1,14.3
1900,6,26,0,11.3,15.9
1900,6,27,0,10.4,14.1
1900,6,28,0.25,8.1,15.6
1900,6,29,15.77,10.8,15.1
1900,6,30,13.39,10.6,15.6
1900,7,1,1.73,10.2,15.8
1900,7,2,4.22,10.8,17.8
1900,7,3,10.11,10.2,17.4
1900,7,4,1.24,9.2,14.7
1900,7,5,2.9,10.8,17.4
1900,7,6,2.41,9.8,14.9
1900,7,7,0,7.6,16.7
1900,7,8,1.47,7.8,13.7
1900,7,9,7.54,12.6,14.2
1900,7,10,0.25,12.6,22.2
1900,7,11,0,13.9,19
1900,7,12,11.43,10.7,15.5
1900,7,13,0.2,9.4,19.1
1900,7,14,4.7,12.2,18.4
1900,7,15,1.09,11.1,20.1
1900,7,16,3.35,13.6,19.7
1900,7,17,3.86,13.1,15.6
1900,7,18,6.63,12.8,18
1900,7,19,5.16,13.4,19.2
1900,7,20,0.79,12.9,21.6
1900,7,21,0.3,12.9,19.5
1900,7,22,0,12.3,19.4
1900,7,23,6.1,13.5,15.3
1900,7,24,6.93,12.8,17.7
1900,7,25,2.84,12.6,17.4
1900,7,26,0.89,11.4,19.4
1900,7,27,0,9.7,18.4
1900,7,28,4.44,13.3,15.8
1900,7,29,3.35,13.2,16.3
1900,7,30,0.97,12.6,18.1
1900,7,31,13.64,7.9,15.2
1900,8,1,18.67,12.3,16.2
1900,8,2,16.1,12.4,17.4
1900,8,3,1.6,9.1,15.7
1900,8,4,0,8.7,16.9
1900,8,5,0,8.9,17.1
1900,8,6,1.78,12.1,16.9
1900,8,7,0.51,10.6,14.4
1900,8,8,0,8.5,17.8
1900,8,9,0,6.4,15.9
1900,8,10,0,8.6,18.3
1900,8,11,25.5,9.7,14.4
1900,8,12,16.87,13.7,19.1
1900,8,13,1.65,12.9,18.1
1900,8,14,0,12.4,21.8
1900,8,15,0,9.7,23.9
1900,8,16,0,14.2,21.1
1900,8,17,6.6,13.4,16
1900,8,18,0,10.7,19.8
1900,8,19,2.79,11.6,16.7
1900,8,20,2.03,10.7,15.3
1900,8,21,0,11.9,16.2
1900,8,22,19.81,11.2,13.3
1900,8,23,17.14,10.8,15.5
1900,8,24,0.15,9.9,19
1900,8,25,0,7.3,15.4
1900,8,26,0,6.6,15.6
1900,8,27,0,7.6,17.1
1900,8,28,0,7.6,16.5
1900,8,29,0,8.9,17.1
1900,8,30,0,7.1,18.8
1900,8,31,35.48,13,15.6
1900,9,1,0.69,11.1,15
1900,9,2,0,5.3,15.6
1900,9,3,0,2.4,14.1
1900,9,4,0,11.2,15.6
1900,9,5,8.15,11.4,14.4
1900,9,6,1.6,11.6,17.1
1900,9,7,12.14,10.3,13.9
1900,9,8,0.51,10,14.8
1900,9,9,1.68,10,15.2
1900,9,10,6.38,11.1,16.1
1900,9,11,0,10,17.5
1900,9,12,0,7.3,16.8
1900,9,13,0,4.3,18.7
1900,9,14,0,5.2,20.2
1900,9,15,0,6.7,18.7
1900,9,16,0,9.6,17.1
1900,9,17,0,7.9,20.2
1900,9,18,13.64,10,16.7
1900,9,19,1.55,9.6,15
1900,9,20,13.13,9.8,14.8
1900,9,21,5.41,9,14
1900,9,22,0,10.1,14.4
1900,9,23,13.59,11.3,17.1
1900,9,24,20.24,7.2,15.1
1900,9,25,22.05,6.1,10.1
1900,9,26,21.21,3.8,12.4
1900,9,27,33.91,9.2,13.7
1900,9,28,2.72,8.3,12.6
1900,9,29,20.02,10.2,14.2
1900,9,30,27.64,7.6,13.1
1900,10,1,6.3,6.9,10.8
1900,10,2,7.09,5.7,9.7
1900,10,3,0,2.3,10.8
1900,10,4,6.48,2.4,10.5
1900,10,5,19.79,6.3,10.2
1900,10,6,13.84,5.9,9.4
1900,10,7,43.87,5.7,17.1
1900,10,8,18.69,10.6,14.3
1900,10,9,6.43,6.8,12.1
1900,10,10,3.23,7.2,10.5
1900,10,11,7.8,6.6,11.5
1900,10,12,27.15,6.3,9.3
1900,10,13,21.26,4,9.2
1900,10,14,11.07,2.1,6.3
1900,10,15,0.99,2.2,8.2
1900,10,16,0,-1.1,10.1
1900,10,17,8.05,7.6,9.8
1900,10,18,0.08,7.6,12.4
1900,10,19,0,3.6,11.9
1900,10,20,0,3.6,9.7
1900,10,21,0,2.4,10
1900,10,22,1.22,3.1,11.7
1900,10,23,0.76,10.2,12.5
1900,10,24,3.3,8.6,13.6
1900,10,25,7.87,3,9.1
1900,10,26,0,1.4,7.4
1900,10,27,0,4.2,9.2
1900,10,28,1.96,3.8,8.6
1900,10,29,4.29,4.8,9.2
1900,10,30,0,2.1,9.5
1900,10,31,5.94,2.4,14.8
1900,11,1,7.8,10.2,13.6
1900,11,2,0,11.1,14.1
1900,11,3,2.79,9.8,14.2
1900,11,4,0.51,6.4,9.7
1900,11,5,1.17,8.1,10.9
1900,11,6,9.45,7.5,8.9
1900,11,7,4.19,4.1,8.3
1900,11,8,12.47,2.8,9.8
1900,11,9,13.94,3.1,6.4
1900,11,10,20.4,3.5,6
1900,11,11,7.14,2,5.2
1900,11,12,5.99,2.2,7.2
1900,11,13,14.05,6.2,9.2
1900,11,14,0.18,4.8,8.2
1900,11,15,3.12,3.7,7.8
1900,11,16,0,4.1,9.2
1900,11,17,0,2.7,6.9
1900,11,18,0,-1.9,4.5
1900,11,19,0,-2.5,6.3
1900,11,20,0,-0.3,4.2
1900,11,21,0,1.9,7.2
1900,11,22,0,-1.4,4.8
1900,11,23,0.43,3.9,7.2
1900,11,24,0.71,4.2,8.5
1900,11,25,1.73,4.8,7.4
1900,11,26,3.89,3.6,8.9
1900,11,27,9.83,1.9,7.9
1900,11,28,0,1.8,8.1
1900,11,29,0,5.9,8.2
1900,11,30,0,4.1,7.7
1900,12,1,0.99,4.5,7.8
1900,12,2,1.52,5.3,7.7
1900,12,3,5.16,2.9,6.1
1900,12,4,0.25,-1.1,3.2
1900,12,5,12.52,0.9,4.8
1900,12,6,12.01,3.1,4.4
1900,12,7,7.06,2.3,10.5
1900,12,8,66.6,9.2,13.6
1900,12,9,14.1,6.9,9.5
1900,12,10,34.11,5.6,8.9
1900,12,11,76.28,7.8,11.1
1900,12,12,20.45,8,12.2
1900,12,13,25.53,5.1,9.1
1900,12,14,50.24,5.7,10.3
1900,12,15,16.51,6.3,9.5
1900,12,16,8.64,7.3,10.1
1900,12,17,18.11,7.7,11.1
1900,12,18,7.65,4.2,7.7
1900,12,19,20.83,4.3,8.8
1900,12,20,36.96,7.2,14.1
1900,12,21,20.57,2.8,8.9
1900,12,22,9.37,4.4,6.4
1900,12,23,7.01,5.2,8.1
1900,12,24,16.64,5.6,11.1
1900,12,25,28.5,6.8,13.3
1900,12,26,15.16,3.8,7.7
