year,month,day,time,Latitude(S),Longitude(W),wind direction,wind force,"water temp
Surface (F)","water temp 
Injection (F)","Sea state 
Direction","Sea state 
Force","Sea swell 
Direction","Sea swell 
Force",Barometer,Air Temperature,REMARKS,Folder ref,ship_name,UUID
1935,3,15,12,-64.9,-30.15,NNE,5,nan,nan,nan,3,nan,nan,29.04,30,OCAST,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,40db994f04555606ad4d1c708fb7ef4c
1935,3,16,12,-65.18,-30.32,N,5,nan,nan,nan,4,nan,nan,29.88,30,OCAST,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,9fd7428cedfd5ec5a691de3b119d527c
1935,3,17,12,-65.1,-30.48,NE,4,nan,nan,nan,4,nan,nan,28.78,31,FOG,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,9f274219de3b5042ac1c23ba01b603e8
1935,3,18,12,-64.62,-37.75,N,2,nan,nan,nan,3,nan,nan,28.9,29,SNOW,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,d8ce05c1d7a8503d86eaa044aec29f42
1935,3,19,12,-63.68,-46.42,N,1,nan,nan,nan,2,nan,nan,28.7,30,OCAST,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,8f915cf0eb005b8eb5ff23132ddb6b4f
1935,3,20,12,-64.05,-48.85,WSW,3,nan,nan,nan,3,nan,nan,28.22,30,SNOW,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,9ea30cdf218e50f791d54a53f1d91745
1935,3,21,12,-63.43,-51.12,SW,3,nan,nan,nan,3,nan,nan,28.48,21,SNOW,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,568d1a9420095073acb08dd902741dcf
1935,3,22,12,-63.32,-51.2,N,1,nan,nan,nan,2,nan,nan,28.71,20,OCAST,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,fb8ce99b998557f28114831e40cb64e1
1935,3,23,12,-63.45,-51.22,NE,2,nan,nan,nan,2,nan,nan,28.38,29,SNOW,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,b7664ae11b2750ccaede655b2163550f
1935,3,24,12,-63.03,-51.03,VAR,1,nan,nan,nan,2,nan,nan,28.2,27,OCAST,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,906d94e74c375151bca0e86b645cee71
1935,3,25,12,-63.18,-51.05,CALM,0,nan,nan,nan,2,nan,nan,28.7,26,OCAST,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,02d362af95955950b68db4268ffa100b
1935,3,26,12,-62.9,-51.07,NNE,3,nan,nan,nan,2,nan,nan,28.5,29,OCAST,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,db9b5f217ddd5e50b737066cba557a50
1935,3,27,12,-62.6,-53.52,WSW,2,nan,nan,nan,2,nan,nan,28.82,24,OCAST,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,2f99aece34b85d7b81186b6242f1bbef
1935,3,28,12,-62.62,-53.7,NE,1,nan,nan,nan,1,nan,nan,28.82,29,FOG,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,4e5726b631625dc7b16ffa1cc24dbc5f
1935,3,29,12,-62.55,-53.3,SSW,3,nan,nan,nan,2,nan,nan,28.86,26,FOG,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,5b29f6c7fa655c00b6ca1688eab43d3b
1935,3,30,12,-62.77,-53.13,ENE,5,nan,nan,nan,4,nan,nan,29.04,27,SNOW,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,9fa67a042d0c59fbb84246da972120d1
1935,3,31,12,-62.1,-51.88,SE,6,nan,nan,nan,5,nan,nan,28.64,25,SNOW,Salvesen2_E5_Box2_New_Sevilla_34_35,New sevilla,dec5320e19ca59f1b0b60066d96e9ec4
1955,12,13,1200,-55.08,-29.22,W,5,nan,nan,nan,nan,nan,nan,978.0,1.1,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,bc8f40825618516bb7525cf3628442f0
1955,12,14,1200,-57.65,-22.97,NW,5,nan,nan,nan,nan,nan,nan,978.0,0.6,SNOW,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,c5450650a61c5aa48819f7c3fe0e5bea
1955,12,15,1200,-59.27,-22.92,WSW,7,nan,nan,nan,nan,nan,nan,974.9,-0.6,SNOW,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,fb67e76276cc5ea09556439e94c26509
1955,12,16,1200,-59.03,-39.9,SWW,7,nan,nan,nan,nan,nan,nan,983.4,-0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,af03a27bdd90546797515dce1f024e08
1955,12,17,1200,-60.13,-18.7,SWW,3,nan,nan,nan,nan,nan,nan,997.1,-0.6,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,f1279ee006845173b83d6283840afc96
1955,12,18,1200,-59.18,-17.12,NEE,5,nan,nan,nan,nan,nan,nan,998.0,1.7,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,573b4f211f595466afe812abcef38773
1955,12,19,1200,-57.12,-15.08,NWN,4,nan,nan,nan,nan,nan,nan,991.0,1.1,FOG,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,56fa4a3db7f8509d868c6e08fc3fcf0b
1955,12,20,1200,-57.02,-14.07,SE,4,nan,nan,nan,nan,nan,nan,968.8,1.1,FOG,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,71c4bf88aba85f1cac5b668d5da63c5d
1955,12,21,1200,-59.82,-12.7,SWS,12,nan,nan,nan,nan,nan,nan,978.3,0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,0eede17db5ab54a1ba8c9df712584d60
1955,12,22,1200,-57.02,-10.92,NWW,3,nan,nan,nan,nan,nan,nan,988.5,1.1,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,e8f355ba9e54550791adfd0fd503c62d
1955,12,23,1200,-57.15,-9.48,NE,6,nan,nan,nan,nan,nan,nan,980.3,0.6,RAIN,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,a8d0f0cb28105cd48c80a996136fc422
1955,12,24,1200,-57.97,-10.58,N,5,nan,nan,nan,nan,nan,nan,977.0,0.6,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,a6b3bc9e8a3d560e9cc67788467343dc
1955,12,25,1200,-58.35,-16.23,SSE,4,nan,nan,nan,nan,nan,nan,981.4,0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,aa7c4f9ec3d45e79a3e7a8918e9cd112
1955,12,26,1200,-56.87,-19.95,SW,4,nan,nan,nan,nan,nan,nan,1006.0,0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,412023f505805eaa906aa39a876dbf31
1955,12,27,1200,-56.28,-20.3,NEN,7,nan,nan,nan,nan,nan,nan,1000.5,1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,8e4cdd7aba9e521b82a9295b433fd136
1955,12,28,1200,-56.52,-18.58,WNW,2,nan,nan,nan,nan,nan,nan,989.1,1.7,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,fad3354da4215db99a20630a262e3f80
1955,12,29,1200,-56.95,-15.22,NE,4,nan,nan,nan,nan,nan,nan,995.7,0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,897d501b84aa50b59040492b2ca8f4cb
1955,12,30,1200,-57.2,-12.08,CALM,0,nan,nan,nan,nan,nan,nan,996.2,1.7,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,4ac43ed97dfe5090a107ad78ad0c980e
1955,12,31,1200,-56.12,-16.42,E,1,nan,nan,nan,nan,nan,nan,1000.1,3.3,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,872820c90e565192ac963b2c44bb3837
1956,1,1,1200,-57.23,-20.68,NE,8,nan,nan,nan,nan,nan,nan,969.2,0.6,SNOW,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,685d7b8bb896599182ffdb6fa86ac304
1956,1,2,1200,-58.88,-26.07,SE,7,nan,nan,nan,nan,nan,nan,982.3,-1.7,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,cf8a624c696a5ecbbc442264a7f74849
1956,1,3,1200,-59.37,-31.12,S,6,nan,nan,nan,nan,nan,nan,985.1,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,24289e605f615baaad58def0bc1da043
1956,1,4,1200,-60.07,-37.7,S,4,nan,nan,nan,nan,nan,nan,1001.0,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,5c318483f065583c9ccf2f9fdf9f254d
1956,1,5,1200,-62.03,-44.05,SWS,4,nan,nan,nan,nan,nan,nan,1000.0,-1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,63b5e1552a835c439fc78d43d27d2e60
1956,1,6,1200,-62.92,-44.63,SE,6,nan,nan,nan,nan,nan,nan,994.0,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,6247795821f1529cb5a8abbce6958fc3
1956,1,7,1200,-63.27,-43.92,S,7,nan,nan,nan,nan,nan,nan,990.1,-1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,d562ac8c056c5d7bb4726bbbab3214b2
1956,1,8,1200,-62.65,-44.73,S,5,nan,nan,nan,nan,nan,nan,994.5,-0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,ff5e737348f75a3abfdfc32c8e7c6bb9
1956,1,9,1200,-62.12,-44.03,SE,4,nan,nan,nan,nan,nan,nan,992.0,-1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,c0eae826159550a282417ad8f810dd8b
1956,1,10,1200,-62.27,-47.85,SW,8,nan,nan,nan,nan,nan,nan,990.0,-1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,80626c7441ac503886edbb12065df808
1956,1,11,1200,-62.08,-48.98,SSE,6,nan,nan,nan,nan,nan,nan,993.0,-0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,28a6d6a9520458d09d5f8a84f8a0fed0
1956,1,12,1200,-62.48,-47.98,SE,3,nan,nan,nan,nan,nan,nan,1000.5,-0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,e3c1ac4112235383be2bff42f864d409
1956,1,13,1200,-62.23,-48.23,NW,1,nan,nan,nan,nan,nan,nan,1003.0,0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,b4c1cac6684250c8a88989d9f4cb1694
1956,1,14,1200,-61.95,-48.63,S,6,nan,nan,nan,nan,nan,nan,1003.5,-1.1,SNOW,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,60514b9aacd9502da141a77d4fa6589a
1956,1,15,1200,-61.88,-49.43,SSW,3,nan,nan,nan,nan,nan,nan,1005.0,-1.7,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,e4265be2cf0b571ba672715a28239e55
1956,1,16,1200,-62.07,-48.77,NE,6,nan,nan,nan,nan,nan,nan,999.0,-0.6,SNOW,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,835bda3f395b564b85743cd5e4f51c4a
1956,1,17,1200,-62.53,-48.65,SEE,5,nan,nan,nan,nan,nan,nan,1003.0,1.1,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,936fb0b881635294b881e05a6de6e343
1956,1,18,1200,-62.63,-48.25,SEE,2,nan,nan,nan,nan,nan,nan,1004.4,3.3,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,cacc2879613b5ec3af65d58a9bf2b94a
1956,1,19,1200,-62.63,-47.82,VAR,1,nan,nan,nan,nan,nan,nan,1005.0,5,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,be230e76bb8c5580b55e32bdc849b820
1956,1,20,1200,-62.48,-47.37,NEE,7,nan,nan,nan,nan,nan,nan,1001.5,1.7,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,63820dd14e6a5f99b8dff5c1f821b485
1956,1,21,1200,-63.55,-47.63,N,5,nan,nan,nan,nan,nan,nan,993.0,1.1,RAIN,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,c1b05f8530335511906c1f75049bbe3b
1956,1,22,1200,-63.4,-47.48,WNW,7,nan,nan,nan,nan,nan,nan,990.2,0.6,CLEAR,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,6d92b22ac0915e41a5a08f97d7f7b0ee
1956,1,23,1200,-62.87,-50.37,NW,3,nan,nan,nan,nan,nan,nan,984.0,3.9,SNOW,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,1a29a025d05e519793432227052a266a
1956,1,24,1200,-62.3,-51.68,S,4,nan,nan,nan,nan,nan,nan,988.0,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,ad270195a98454a9908445a0fd59ca13
1956,1,25,1200,-62.42,-52.72,NNW,4,nan,nan,nan,nan,nan,nan,987.0,1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,8c88a59b874d56e2b819beee03c4ceee
1956,1,26,1200,-62.37,-49.73,NE,7,nan,nan,nan,nan,nan,nan,976.0,0,SNOW,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,7fda41350f895c3e94265f4df53534d3
1956,1,27,1200,-62.53,-48.27,SEE,2,nan,nan,nan,nan,nan,nan,977.0,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,039a4cdfa29d52dcb692e7b2c9d79bc6
1956,1,28,1200,-62.45,-49.0,S,4,nan,nan,nan,nan,nan,nan,985.5,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,e86a3b8fce6d55bca2bfd05b63b28a07
1956,1,29,1200,-62.08,-49.02,S,2,nan,nan,nan,nan,nan,nan,992.0,-0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,7e435752c3595e0586dec481eeeae437
1956,1,30,1200,-63.03,-49.98,SEE,3,nan,nan,nan,nan,nan,nan,993.0,-0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,879ca433e72654a6a7b562483f234e08
1956,1,31,1200,-63.97,-48.72,SE,3,nan,nan,nan,nan,nan,nan,992.0,-0.6,CLEAR,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,5b50026a98595d9db36910a9e508ae24
1956,2,1,1200,-63.62,-49.65,SW,3,nan,nan,nan,nan,nan,nan,987.0,-0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,894113ac9b115c089b09c4db05a11737
1956,2,2,1200,-62.07,-51.43,CALM,0,nan,nan,nan,nan,nan,nan,982.0,2.2,FOG,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,c46b5c0c9d8f520e86c8aad2658c893d
1956,2,3,1200,-62.45,-50.07,SW,3,nan,nan,nan,nan,nan,nan,983.0,0.6,CLEAR,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,99f40953c96a5caeb8f7282322d83fec
1956,2,4,1200,-63.02,-49.78,NW,3,nan,nan,nan,nan,nan,nan,987.0,-0.6,CLEAR,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,bb91991c76b05414a3fa3227f0e14697
1956,2,5,1200,-63.48,-48.7,SW,3,nan,nan,nan,nan,nan,nan,982.0,0,SNOW,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,b5bb06a3917f5ef48162edb84772ddd2
1956,2,6,1200,-64.7,-46.87,E,1,nan,nan,nan,nan,nan,nan,985.0,1.7,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,a058a84002dc579e99c78ac936ad9b9d
1956,2,7,1200,-64.05,-43.6,S,3,nan,nan,nan,nan,nan,nan,999.0,1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,553d06e5f6125afaad4f251c812a7028
1956,2,8,1200,-63.9,-42.53,NW,4,nan,nan,nan,nan,nan,nan,1002.0,1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,37b2d5dc79b254d5b08377dd66095b6e
1956,2,9,1200,-63.88,-43.02,NW,6,nan,nan,nan,nan,nan,nan,992.6,1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,6103f0e4963657bbb84f97a046cf4e32
1956,2,10,1200,-65.18,-42.42,NW,5,nan,nan,nan,nan,nan,nan,984.0,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,f3ea5d45ea935c41a603d04fd0f72129
1956,2,11,1200,-65.1,-47.03,WSW,7,nan,nan,nan,nan,nan,nan,988.0,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,3fcb7027b4135c1c933e7cd69caba937
1956,2,12,1200,-64.42,-49.0,NW,2,nan,nan,nan,nan,nan,nan,998.5,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,b4f9d2d018fe57f9ba05aa43730a60e5
1956,2,13,1200,-63.97,-47.53,NW,5,nan,nan,nan,nan,nan,nan,997.0,-0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,91df6559ae5e5b9b9e1766c6974028ec
1956,2,14,1200,-62.63,-47.32,NNW,5,nan,nan,nan,nan,nan,nan,999.0,1.1,FOG,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,786e092dc85a5d58bd185b7d48d11500
1956,2,15,1200,-62.03,-47.12,N,6,nan,nan,nan,nan,nan,nan,996.0,2.2,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,4dbde7718c27536aa8ef357bcb302be2
1956,2,16,1200,-63.07,-47.23,N,7,nan,nan,nan,nan,nan,nan,988.0,2.2,SNOW,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,ca12a2aa4a0752f2afe0d60676f974a7
1956,2,17,1200,-63.13,-47.27,SW,5,nan,nan,nan,nan,nan,nan,988.0,1.7,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,30403a20634455babe7734642e4ff544
1956,2,18,1200,-62.28,-47.63,NNE,5,nan,nan,nan,nan,nan,nan,984.0,0,SNOW,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,24a1fb3c57b95d7394f0524eb37c72f8
1956,2,19,1200,-62.22,-49.03,S,6,nan,nan,nan,nan,nan,nan,989.0,0.6,FOG,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,5b4c309050d358afa4a328b6c257d054
1956,2,20,1200,-62.45,-53.42,N,3,nan,nan,nan,nan,nan,nan,993.0,1.1,FOG,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,3d7dad6372945f21826ba398bb08c9b9
1956,2,21,1200,-63.13,-61.23,VAR,1,nan,nan,nan,nan,nan,nan,997.0,1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,44b49f5a1fbf5f2fb895d67c54e0f897
1956,2,22,1200,-63.37,-63.53,NE,3,nan,nan,nan,nan,nan,nan,991.0,1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,01faf4885dd25b36ab7e38871cd966fd
1956,2,23,1200,-63.87,-63.57,ENE,7,nan,nan,nan,nan,nan,nan,985.0,0.6,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,9b28d6c5691552de807c0203881243a6
1956,2,24,1200,-64.13,-65.98,SSW,6,nan,nan,nan,nan,nan,nan,989.0,1.1,CLEAR,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,b6b6ffaa425b53288117c7ac42f6ebe9
1956,2,25,1200,-65.3,-72.2,SW,3,nan,nan,nan,nan,nan,nan,995.0,1.1,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,70460f7c4e2a559a8772e9225c55079a
1956,2,26,1200,-68.1,-77.68,W,1,nan,nan,nan,nan,nan,nan,992.0,0.6,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,e60ad427b3375448b7072fc0dcf84be4
1956,2,27,1200,-68.75,-77.77,NEN,3,nan,nan,nan,nan,nan,nan,989.0,0.6,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,8ffa1daccc9750b1b7e6d181e873d160
1956,2,28,1200,-68.87,-77.02,ENE,4,nan,nan,nan,nan,nan,nan,980.0,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,777fe88ff4c3566b936322b2f8af4056
1956,2,29,1200,-69.08,-77.25,NE,7,nan,nan,nan,nan,nan,nan,975.0,1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,4da2ce95287e59e9b710e1674f853b63
1956,3,1,1200,-69.97,-79.02,NEE,8,nan,nan,nan,nan,nan,nan,960.0,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,2c5dd05437c25250b4654c7490f3d29a
1956,3,2,1200,-69.08,-82.02,NNE,5,nan,nan,nan,nan,nan,nan,979.0,-1.7,CLEAR,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,6bcb84d3d7e358c28bc379cef6816efb
1956,3,3,1200,-69.87,-82.43,SE,5,nan,nan,nan,nan,nan,nan,984.0,-0.6,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,1b08096a496958e49cf4b6ef79f8742f
1956,3,4,1200,-49.65,-82.23,SW,4,nan,nan,nan,nan,nan,nan,979.0,-6.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,6b9d875c7f735d84a864d541a1b8537c
1956,3,5,1200,-69.03,-82.53,SW,2,nan,nan,nan,nan,nan,nan,982.0,6.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,e02b7b3151ca5e69a6eb5efa3e56a78e
1956,3,6,1200,-68.42,-81.52,NE,7,nan,nan,nan,nan,nan,nan,982.0,2.2,CLOUDY,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,8d56d6add30257cc87818a7e79e04588
1956,3,7,1200,-66.12,-75.45,NW,4,nan,nan,nan,nan,nan,nan,989.0,1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,4cef2e178eaf537ea0ffdf2466a1856a
1956,3,8,1200,-63.9,-67.43,SE,5,nan,nan,nan,nan,nan,nan,991.0,1.7,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,2b73706ba5045433980163e9ab7c1c88
1956,3,9,1200,-62.48,-62.25,SWS,7,nan,nan,nan,nan,nan,nan,995.0,0,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,b156237069aa5b958fc0e020a99429c9
1956,3,10,1200,-61.53,-54.48,NE,3,nan,nan,nan,nan,nan,nan,1007.0,-3.9,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,f635726570f2554dab2f49411d559fb3
1956,3,11,1200,-60.82,-47.47,NNE,8,nan,nan,nan,nan,nan,nan,998.0,1.1,OCAST,Salveson2_E6_Southern_Venturer_55_56,Southern venturer,d952c79413675b93a99ee392200c0c58
1953,12,7,600,-55.15,-31.52,SW,3,34,nan,nan,3,nan,nan,29.36,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,d4275d7530e053ab91bf8f2d1df3d6e6
1953,12,7,1200,-55.6,-29.91,SW,3,32,nan,nan,3,nan,nan,29.36,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,895752faab06518fb606bdf2ec7c0786
1953,12,7,1800,-56.05,-28.299999999999997,SW,4,33,nan,nan,3,nan,nan,29.34,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,2c95bfb5530450009a303143f572a832
1953,12,7,2400,-56.5,-26.689999999999998,SW,5,32,nan,nan,4,nan,nan,29.26,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,50e430f0c7885d72acd4211db06bc6ed
1953,12,8,600,-56.95,-25.08,NW,5,32,nan,nan,4,nan,nan,29.15,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,50b4c3016da155c99e60b8006f8271f9
1953,12,8,1200,-57.2625,-24.097499999999997,NW,5,33,nan,nan,4,nan,nan,29.09,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,5d0b28627b7e55c184b2defe85af3b39
1953,12,8,1800,-57.575,-23.115,NW,4,33,nan,nan,4,nan,nan,29.06,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,ce823bee58a75230ac9555a5d2c76bfd
1953,12,8,2400,-57.8875,-22.1325,NW,3,32,nan,nan,4,nan,nan,28.96,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,bd05f0fb04a45a3b928946c22e4a3ff6
1953,12,9,600,-58.2,-21.15,NW,3,31,nan,nan,3,nan,nan,28.9,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,f1d3045772bc58c59401e3a3194b6118
1953,12,9,1200,-58.145,-20.22,NW,3,31,nan,nan,3,nan,nan,28.86,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,90d3cb0603da552db11dd59e95c658e0
1953,12,9,1800,-58.09,-19.29,NW,3,31,nan,nan,3,nan,nan,28.84,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,e5c79eb411315d9aaa253bc3d3f814cf
1953,12,9,2400,-58.035,-18.36,CALM,0,30,nan,nan,0,nan,nan,28.9,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,966bc3a1f9c55c0896821d0a4915c28c
1953,12,10,600,-57.98,-17.43,S,2,33,nan,nan,2,nan,nan,28.98,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,098f3fe475765c0d80da6d213bd7ca5c
1953,12,10,1200,-57.78,-16.6925,SW,3,37,nan,nan,3,nan,nan,29.12,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,a548c7f85bb1529d80937ba62d316899
1953,12,10,1800,-57.58,-15.955,SW,4,32,nan,nan,3,nan,nan,29.22,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,b9d111f7133b591584b7d8d4d46d87ce
1953,12,10,2400,-57.379999999999995,-15.217500000000001,SW,3,32,nan,nan,3,nan,nan,29.3,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,e728653cc5e956a182c0843da3cdc933
1953,12,11,600,-57.18,-14.48,SW,3,33,nan,nan,3,nan,nan,29.38,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,dc65dd65d0095e079ef85ffac50829d4
1953,12,11,1200,-57.065,-13.215,NW,3,33,nan,nan,3,nan,nan,29.42,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,f56e877fc37754f3b678d7240bdf64c3
1953,12,11,1800,-56.95,-11.95,W,3,32,nan,nan,3,nan,nan,29.42,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,168e7876a1ac51128d35f344fb7bdb56
1953,12,11,2400,-56.835,-10.685,NE,2,33,nan,nan,3,nan,nan,29.38,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,2f01a512013d5e6093f053817d1d1621
1953,12,12,600,-56.72,-9.42,NE,3,31,nan,nan,3,nan,nan,29.32,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,de2974cd9d4855e59652f166d70e7703
1953,12,12,1200,-56.5025,-8.4025,E,5,33,nan,nan,4,nan,nan,29.26,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,b32d9c3404e153d6a1b4a27776f3f9b5
1953,12,12,1800,-56.285,-7.385,ESE,4,31,nan,nan,4,nan,nan,29.26,,nan,Salvesen2_A6_Southern_Venturer_53_54,Southern venturer,736322cdaa645e10a359ca41e41568b8
